R1,R2,QT,CT,GT,STDT,SEGT,MEM,STD,NSTD,STDSEG,NOTSTDSEG,PTQTDALL,PTQTDEPR
312,756,2269099616,49096424,2856299,1890035,6871997,86336816,29,9,14,7,41730,17422
312,757,2319713593,69443632,3457643,1839847,6717959,88223576,29,9,14,7,41730,16827
312,760,2308080482,54766459,3949588,2491025,9516175,83665464,24,9,35,27,37894,21648
312,761,2335313238,63039824,5190245,3510151,11410804,68600432,24,9,36,27,37894,21928
372,823,2249384488,71601762,6254348,3789465,2832931,71718320,20,9,17,8,32138,18078
402,823,2275405211,61518013,5044658,2350912,2472855,91224680,20,9,17,8,32138,17596
431,823,2237346271,67627546,4743495,2120393,2395785,93733400,20,9,17,8,32138,16468
438,676,2253254295,91312794,3650997,2559361,6446163,93032864,12,9,14,12,42061,21400
460,823,2236476413,64765862,4530178,2123869,2276107,97589696,20,9,17,8,32138,15821
461,823,2226696910,64642010,4556129,2146658,2368771,69767008,20,9,17,8,32138,16380
467,526,2386482563,98666992,958951,1074057,476817,95015312,40,9,9,9,75820,6325
490,823,2317715570,66615806,4707396,2213041,2338260,96918296,21,9,17,8,32839,15712
496,707,2439653983,89573200,1768488,725492,6941304,93746544,10,9,14,14,34204,10422
520,823,2263885648,71444208,5510701,2447130,2459644,74702752,21,9,17,8,32839,15126
527,767,2461364455,99780998,2024418,1269560,1783138,81185672,10,9,15,10,31276,12920
527,797,2399908713,72922576,2092608,1176697,1827589,102521248,9,9,15,12,29324,13616
528,707,2235440960,45024127,2112639,269272,3453245,91322688,6,9,16,9,30949,13168
586,617,2484867916,59411589,1147007,268025,1031050,92333208,3,9,13,10,21175,6171
616,617,2408580285,75748427,2510833,462941,1177622,67414208,3,9,15,10,21175,6897
616,796,2551720853,113077523,3224399,2049873,18979545,77077504,34,9,3,9,56051,20853
647,706,2374586009,72903404,3186461,1129700,3581744,88709504,4,9,10,12,20249,13157
647,826,2421454237,69564683,5089073,484651,2936965,64209248,6,9,16,9,26002,11338
649,681,2497130028,181203695,2176917,2129867,307991,81096920,74,9,9,9,138033,8696
650,651,2620638171,190214873,3758487,2165619,37388121,99941256,78,9,11,9,147505,12258
727,823,2357069679,81695070,3578257,2951863,3477301,101201040,26,10,20,10,37131,12590
756,793,2153964365,52016527,3290941,2458682,607436,90675416,38,9,18,9,48922,12153
756,796,2125095949,52535329,5058757,3224086,3111661,84494336,34,9,18,10,45986,16630
756,824,2143608859,54484310,6397142,2659521,2968949,83066640,37,10,19,9,48922,14125
756,825,2131074136,65365020,5447402,4776332,4497349,69399048,37,9,18,9,48081,15622
756,826,2260326872,52838532,4098757,3118574,3633474,98279464,35,9,18,9,47020,16377
757,793,2309262610,116052605,2413723,2366925,719554,90310664,39,9,18,9,51368,10833
757,796,2333011186,110266848,3965937,3125172,3172828,71708752,35,9,18,10,48432,15592
757,824,2358967396,105543210,3387128,2390515,2939774,109174200,38,10,19,9,51368,12859
757,825,2298446743,110799331,3311991,2915605,4088951,88471976,38,9,18,9,50527,14438
757,826,2298890171,108220761,3597006,3042461,2829800,73091056,36,9,18,9,49466,15289
758,823,2345029064,84596120,2295276,1692839,2249987,102958040,31,9,17,8,42064,9213
789,793,2291840751,94609844,1580023,1464455,402990,91124496,40,9,18,9,51724,7582
789,796,2264312154,95883478,2852996,2322019,2968590,88280008,36,9,18,10,48788,12756
789,825,2313244753,98660217,2339353,2473273,3576718,89654280,39,9,18,9,50883,11337
789,826,2239898169,90048671,2712725,2212722,2772206,89557320,37,9,18,9,49822,12360
790,823,2343965552,81537709,1267650,1240462,2266252,101704000,35,8,16,8,42964,7267
251,342,2109522740,28489480,1714257,63854,2686253,73738400,5,8,2,8,16178,5437
252,313,2092499943,36315834,719599,149667,2236198,85567496,5,8,8,8,20685,3518
281,313,2066965400,30800913,1223386,321023,2755851,71897968,5,8,10,8,19643,4966
281,343,2077684925,29777380,1377015,341204,2485831,84030248,5,8,7,8,18041,6221
282,341,2380754179,35559485,875570,62101,838021,71017232,5,8,5,8,19082,3877
283,312,2221823066,43175710,1326844,278633,2085746,84644816,4,8,10,8,20084,5900
312,431,2336278143,77750309,1591225,1313727,3504969,76318616,42,9,17,8,47631,7999
312,461,2289101442,69975501,1902120,1469130,3481955,96822792,42,9,17,8,47631,9305
312,550,2309783362,60212167,1722073,1352061,2130841,94443584,32,8,14,6,40121,9833
312,579,2259526026,59982884,6410795,1436264,2044546,69456456,31,8,14,6,39760,10654
312,609,2272351262,64598285,2000145,1490255,2106429,73528480,31,8,14,6,39760,11240
312,639,2258223014,71191685,2020990,2383467,2930214,74198800,30,8,14,6,39499,11827
312,758,2285545607,65411711,4083018,2232286,9169213,71758384,27,8,33,25,38361,18822
312,762,2320132097,53646863,4258421,2789082,8777536,102165888,24,8,34,26,36423,21572
312,789,2317678470,63883467,3773751,2587976,11000811,98028000,27,8,33,25,38361,20351
312,790,2291573719,60792375,3573204,2482327,12271319,97464528,25,8,33,25,37204,20227
342,792,2433402982,91802168,4708261,3311195,12952111,100510248,32,8,26,24,46520,24412
378,407,2261003189,58459419,1651909,1291427,11404724,94052672,15,8,20,16,47984,9064
378,466,2244524450,64487330,3198190,2292937,11744960,94921376,15,8,22,16,47984,13926
378,467,2263074676,64646077,1454110,1113978,8466206,82713808,15,8,17,12,47984,11911
378,496,2219144025,62777026,2473309,1933876,8461112,92258368,15,8,16,11,47984,14881
378,526,2245495669,58000691,2934783,2071481,10174355,93230520,15,8,16,11,47984,16212
408,616,2252030850,54097893,2742048,2153540,8367589,94024680,12,8,14,15,41287,18337
408,676,2248017307,65177918,3273469,2224393,8579234,100377088,12,8,14,15,41324,19774
438,616,2346590732,55989276,4678626,2322651,10291051,95787112,12,8,13,11,41287,19563
438,706,2313773789,78127165,2382045,1264639,6582398,97404264,5,8,13,12,25270,15635
438,707,2343623061,84915099,1610832,984174,3370414,95409472,6,8,8,9,30394,10697
467,556,2508067040,103378321,1095655,1545821,483635,94942832,37,8,8,8,69748,8500
468,707,2267767982,56699104,1786051,1156964,2872342,90169280,6,8,8,9,30394,10693
496,646,2451375363,152945348,2550576,3432305,20834572,105472264,63,8,7,11,98248,16857
497,616,2243704761,67089041,1732954,284824,991414,99181120,7,8,8,8,19930,8909
497,676,2324450862,66975601,1862885,286993,1117099,77617648,6,8,8,8,19580,10158
498,707,2221954861,56824532,2017033,1169958,3738960,93098464,6,8,11,11,30394,12321
550,823,2219313533,77865050,4249094,2175089,2332906,82745192,22,9,17,8,33375,14907
556,617,2510146058,46068074,1168803,267540,1167966,94088392,3,8,16,10,19257,6718
556,766,2490641363,98834849,3632615,2406475,22483159,96609240,33,8,3,8,58117,22891
557,797,2383316546,55588200,1879594,1221060,1025944,89211096,12,8,11,10,31925,12285
579,823,2533512375,67071865,4339776,2109554,2360393,89270336,22,10,18,8,33989,14710
580,823,2401966824,64099930,4285854,2120378,2262751,88072480,22,9,17,8,33375,14711
586,796,2511300257,120995718,3071342,2275587,18275274,103470488,33,8,3,8,54873,21094
592,736,2319987086,42275088,2219936,204584,1800214,97525056,3,8,11,10,20723,6635
593,736,2361135280,65566658,2419762,208372,1795207,97167928,3,8,11,10,20723,6887
609,823,2250452499,74735796,6185708,2516480,2374072,88786120,23,10,18,8,34567,14510
616,737,2423164819,57130032,1702980,473025,1399003,78224896,3,8,14,9,21498,9587
617,706,2334465057,63857274,2735923,1458069,4762086,99074632,5,8,9,8,22206,15359
621,736,2319782286,39324123,1401180,180298,1696141,94567992,3,8,11,10,20723,5932
622,736,2303519734,54382824,1943029,185636,1717630,94734256,3,8,11,10,20723,6054
638,823,2316764841,69089293,4053164,2749964,3032280,91078944,23,10,18,8,34567,13841
639,823,2239552672,71912267,4090517,2186542,2387233,85423032,23,10,18,8,34567,14132
647,676,2463210607,87788843,3893888,3087490,4150429,112254504,11,8,10,10,34578,20512
647,766,2345433593,85851060,2718692,1248202,4146047,106189960,15,8,9,8,38754,15223
649,736,2380233421,50214545,604830,84422,1317786,102068688,3,8,10,10,20723,3489
650,679,2750604075,190825056,653661,1822426,1362428,56810160,75,8,0,8,137187,7260
650,736,2394951971,59736135,1053629,128268,1671172,56928920,3,8,11,10,20723,4546
651,736,2384188261,53252759,1486579,150592,1520344,83208640,3,8,11,10,20723,5241
668,823,2285893031,83067757,3837519,2300520,2506684,63554160,26,9,17,8,36447,14018
677,707,2465823965,169379754,495042,43582,390358,68333064,61,8,0,8,113663,3120
677,826,2313777973,86316141,1321123,519847,2217434,61379776,7,8,16,8,26143,7218
678,736,2329156550,49469900,462250,82795,1206595,90147528,3,8,9,10,20723,2876
679,680,2542191649,134545063,1022341,2366035,21336,103487416,73,8,0,8,124473,5863
679,736,2284547808,44518649,705527,84665,1415415,60459216,3,8,10,10,20723,4249
697,823,2236751916,69716303,3872185,2180579,2401900,107971696,26,9,17,8,36447,13065
698,823,2382209360,71929858,3878588,2203787,2471599,99569312,26,9,17,8,36447,13312
737,766,2521591088,77623273,1950326,1577310,2256975,87667408,27,8,9,8,46343,7291
756,823,2181038901,51998506,3848050,2810914,2397952,116051864,31,8,16,8,39618,11683
757,823,2298631251,90292863,2595179,2034819,2295874,104526744,32,8,16,8,42064,10688
760,823,2350363951,75370915,1435189,1164848,2325704,99969800,35,8,16,8,42964,6932
761,823,2314829391,86691439,1032583,911642,2344367,98048952,36,8,16,8,43252,5641
762,823,2376710854,79890446,904400,907970,2301305,95184840,36,8,16,8,43252,5129
789,823,2321256333,81676360,1778364,1385859,2168549,73000440,33,8,16,8,42420,8022
251,252,2139247898,38042379,51352,25776,18392,90322040,19,7,1,6,26879,52
251,312,2071425750,24070856,1137634,41607,2606259,104965184,5,7,4,7,13881,6275
252,282,2166496756,61615708,38299,13888,29788,124945152,15,6,0,6,22696,108
282,375,2336071944,32725253,1447375,1121895,1643144,68989008,19,6,4,6,22389,6972
283,347,2230064133,26670672,2662830,1180623,3657515,83255088,14,7,9,7,14221,8092
283,376,2153930946,36575627,1270448,910564,2220387,100364448,20,7,9,7,21793,6968
283,377,2171067377,34158221,1423824,933745,2398818,118896240,20,7,9,7,21793,7316
312,341,2342593431,36663636,186209,39735,358087,55721976,5,7,7,7,14571,2210
312,343,2289636182,73960808,1387630,738273,1683902,89982544,35,7,3,7,36651,7231
312,638,2297992728,59112455,1908156,1567651,1862178,124211840,30,7,12,5,38974,11850
312,668,2287880285,62413403,3153195,2598335,1990757,87550600,30,7,12,5,38974,12182
312,697,2341679793,59080109,2136253,1694968,1837223,120555144,29,7,12,5,38567,13294
312,698,2368197615,64615203,3288128,2567484,1852590,81193952,29,7,12,5,38567,12553
312,727,2300537662,58108367,2168990,1830089,1869675,114174592,29,7,12,5,38567,13558
312,759,2362003830,51546839,3588835,2522625,9029944,74544720,27,7,31,24,37196,19609
314,347,2186654523,43354001,2015418,1264640,1788660,91847048,18,7,8,7,19664,7156
342,760,2391417734,88039929,4108641,3217322,9543172,139165520,32,7,26,23,45162,21947
342,761,2391013244,88730334,4106288,3163633,9709222,98960216,32,7,27,23,45162,22274
377,707,2344918705,65616553,1383625,672717,3337135,125712176,7,7,7,7,28359,9015
378,556,2252391547,57885043,2468763,2081735,11036687,77092160,14,7,14,9,43783,15767
378,586,2195709224,57964476,2627568,2163043,10809262,106568688,14,7,14,9,43783,16584
378,707,2168119806,52984538,1407149,809370,3215914,132752816,6,7,8,9,27338,9404
401,760,2353729469,79176363,3897599,3518786,8665906,104134184,33,7,26,22,45976,19618
401,761,2320411608,79414635,4670298,3821775,8270500,93938160,33,7,27,22,45976,19952
408,706,2270332047,52067368,2211727,1173881,6033737,121241968,5,7,12,10,24533,14564
408,707,2217364505,49667557,1463760,878230,2962929,148565288,6,7,8,8,27338,9712
438,527,2342645420,133866664,440422,216803,1680778,101879784,9,7,5,7,23395,3728
467,586,2501460985,101648204,1289916,1672974,418372,94589008,36,7,7,7,67831,9619
467,616,2301272216,96308785,1542376,1853651,442941,144392328,34,7,7,7,64706,11459
490,520,2365555855,102567971,69449,41692,27358,112057768,59,7,0,7,59083,133
526,646,2422538440,120377511,1309696,1794683,3259362,111273752,73,7,3,7,106200,13311
528,677,2196820141,28822014,1397134,236704,2699671,130014832,6,7,8,7,26031,8935
556,737,2422122317,24622154,1046223,275232,1373713,148719064,3,7,16,10,19220,9893
557,737,2369614449,94075822,1688551,1418184,4693938,91275592,20,7,13,12,45498,11671
557,795,2368219726,58374556,1655535,255531,1954013,123595224,3,7,12,9,17536,11009
586,737,2390563959,47809660,1468180,436809,1233479,143904664,3,7,12,8,20631,8731
586,766,2447348695,114828187,2919653,2137866,15721386,113568104,35,7,2,7,56239,19617
587,795,2313840775,43133220,3026642,366388,2365258,136895192,3,7,14,10,17960,11015
616,766,2491708951,110477430,2851225,1872411,14904521,113276560,36,7,2,7,56550,18798
616,767,2538660347,48873902,2944340,853541,1504724,131221888,3,7,13,8,19140,10583
617,795,2280906671,42148740,2903665,384011,2241697,68867048,3,7,14,10,17960,10849
621,623,2300339379,12475493,299992,53776,185936,78301168,3,7,8,7,14053,880
646,649,2590734331,36995097,440089,169708,1327161,93436224,4,7,4,9,27034,4925
646,650,2492703931,33780694,528900,192171,1571124,110433080,4,7,7,8,27034,5373
646,795,2623141249,100616467,1795990,870038,6421495,61503648,14,7,7,7,31863,10077
647,796,2345727213,93946796,1803551,1080179,3008347,106807352,17,7,6,7,38329,12426
648,651,2119187101,45565520,738548,357400,2356355,133275552,10,7,9,9,39334,4220
648,681,2152677596,48396095,560579,323264,767680,71275528,10,7,9,9,39334,2987
648,707,2209879714,44270919,510659,84575,1075516,96931592,8,7,5,7,34194,3899
651,679,2567868038,192040767,2717569,3368186,14106727,92678496,75,7,7,7,136558,12836
676,737,2481107506,56488415,1246151,93565,1228980,118297336,4,7,9,8,18996,8605
677,766,2389061049,75044464,1305683,1118567,2770802,159733280,16,7,11,7,38669,8617
677,796,2357411697,102418490,1263168,1103287,2597135,103842032,19,7,8,7,41883,8312
678,681,2500541986,143754770,1931630,2372752,2872250,97415360,63,7,7,7,112314,10534
706,737,2577705575,49913416,1248181,31677,1315115,122211880,8,7,0,7,24680,11159
727,795,2164657947,52128307,3554934,1818765,1902116,155245896,16,7,13,6,24464,12097
758,795,2346844559,59807948,2475643,1746599,2216853,78068616,16,7,13,7,24464,9422
759,795,2175762966,48731756,2120476,1275465,1917212,110810912,14,7,12,6,22485,8516
760,795,2226866097,49484002,2105010,1193877,1641907,145707512,16,9,16,7,25275,8460
761,795,2209856924,62309531,1824321,1066088,1594951,62914144,16,9,15,7,25275,7645
762,795,2276393409,54937405,1704588,976473,1727899,99974888,15,11,18,7,25630,7636
790,795,2352004185,58877566,2182785,1229867,1723648,134865496,16,9,16,7,25275,8648
251,283,2052033499,28035172,1178572,518620,1485459,145774904,11,5,7,6,21401,3668
251,284,2097314660,26565148,1536613,541400,2515078,158859360,9,5,7,6,20376,4843
251,313,2076356709,17129805,1050295,240912,1890860,167595392,4,6,9,7,16308,4175
252,283,2087396187,57391363,331845,153773,438665,72796592,14,6,2,6,25888,1783
252,284,2037767663,54504630,675805,185565,1440790,91008816,12,6,2,6,24863,3361
252,343,2105474778,32951723,810788,204753,2516901,102396488,5,6,4,6,17618,4895
281,284,2082837469,38207735,1405619,397000,2292821,116044256,10,6,7,7,22585,5523
281,312,2089867638,41447405,1425266,57184,2292354,134254840,10,7,3,6,17078,6464
282,284,2482260088,116852245,1685841,1255245,299870,85159560,56,6,1,6,53633,5771
282,344,2379124338,44224392,1407662,1248809,1169655,107922912,31,6,1,5,29087,6068
282,347,2311701418,26419168,3053247,1110375,3737432,121572736,14,6,8,6,13095,8714
282,376,2344536226,29160514,1783147,1569886,2979856,135218640,20,6,7,6,20110,7928
282,378,2413564141,20546254,1431685,343038,2646276,146615080,6,6,9,6,14759,6295
282,408,2431140319,20490202,1587800,406988,3056646,155712344,6,6,12,6,14759,6900
283,378,2233680210,26427361,1476600,379113,4333495,171632704,6,6,9,6,14759,5646
283,408,2284579903,28854195,1311242,318958,2805479,185278712,6,6,12,6,14759,6251
284,312,2289837444,26624094,1186821,310852,1987643,66104648,4,6,10,6,17137,5679
284,347,2234882295,27198870,1603956,835824,3692429,82622968,15,6,8,6,14221,7565
284,378,2312083093,22864955,1144940,269497,2346646,94418408,6,6,9,6,14759,5335
284,408,2252368441,22928830,1182569,320710,2759999,108572520,6,6,12,6,14759,5940
312,795,2365611490,28530679,4805070,1886338,3038211,125080920,11,6,11,5,18943,15343
313,314,2128174484,24968353,28335,14836,15065,139252880,10,6,0,6,15549,32
314,376,2217097638,43176140,861939,853879,1510618,160478952,25,6,4,6,27236,5188
314,377,2260795478,47222062,870924,878072,2318259,67243408,25,6,4,6,27236,5551
314,378,2196579222,35184073,778123,209610,1833606,81432824,6,6,6,6,14759,4561
314,408,2166595033,29269250,2785825,259108,2121021,95600632,6,6,9,6,14759,5166
342,343,2358836695,119163650,464035,39450,357964,149846248,57,5,2,3,49753,3184
342,520,2395286898,106248813,1120266,1115916,1116950,98264952,49,6,6,6,54099,7899
342,758,2414792289,102469913,3345335,2593607,7824919,146141520,37,6,25,21,46739,19133
342,759,2391532833,87232204,3874112,2979741,8555037,189183600,36,6,25,21,45574,20290
342,762,2543038173,86939796,4463887,3274908,7676994,98503936,32,6,26,22,43691,22152
342,789,2447003491,95099869,3982464,3324163,8416772,146314848,37,6,25,21,46739,21005
342,790,2524455684,91217920,3869271,3192474,8487433,88962520,34,6,25,21,45110,20793
342,795,2412649898,55019775,5646273,2428701,3847690,115847480,14,6,10,5,22363,16596
343,796,2153232739,28390944,2217341,565942,3491308,132962960,4,6,4,6,13207,9050
343,826,2151731472,24868639,1443164,338680,2372999,147624920,4,6,4,6,13207,9081
344,375,2160809928,42359785,589660,655437,713138,174498240,29,6,3,6,28508,3635
372,795,2223580563,47829158,4596610,2005510,1547830,64737752,14,6,10,4,21900,15743
377,646,2211963974,169009377,2858681,3427772,9264616,108742784,31,6,2,6,66257,19184
377,677,2207233843,49697685,1184355,604102,2913948,128281664,7,6,0,6,26497,7637
378,677,2257212983,36330230,1149546,721040,2493199,147820656,6,6,0,6,25476,7824
401,758,2271000593,80930563,2968313,2411677,5743272,97258960,38,6,25,21,47553,16666
401,759,2188826992,75208168,3355798,3414798,7203405,147174264,36,6,25,21,45574,17552
401,762,2283094002,78954691,4380350,3399304,7619771,197089432,33,6,26,21,44505,20029
401,789,2304163570,86516415,7366558,2551250,7055526,108527296,35,9,28,21,47553,18572
401,790,2281143472,79345486,3494202,2751298,6867353,160930976,35,6,25,21,45924,18576
401,792,2262096889,60904772,3040249,2274191,5491807,96394720,33,6,26,21,44505,20483
401,795,2256965645,47689498,4248429,1994081,1477436,127470504,14,6,10,4,21900,15099
402,795,2226695349,47708462,4466480,1974939,1515896,158545152,14,6,10,4,21900,15408
408,677,2246111159,34910755,1324206,849521,2313694,176670624,6,6,0,6,25476,8025
431,795,2412662258,47688487,4476420,1911689,1792496,77829264,14,6,10,4,21900,14613
437,466,2293581942,87924025,678728,838102,3649728,119270784,38,6,1,6,71414,4223
438,677,2246178713,34158351,1093039,926083,2077614,137407536,6,6,0,6,25476,8261
460,795,2283470017,45938733,4141820,1938303,1403708,168489760,14,6,10,4,21900,14173
461,795,2239422948,48241432,4177275,2466170,2003915,63124624,14,6,10,4,21900,14556
466,496,2358394523,164607111,106506,63339,34941,127340120,93,6,0,6,110042,198
466,497,2273906775,58102500,388129,185688,183377,148735136,9,6,6,5,14674,1664
467,646,2293721502,107475749,1672582,2999424,597475,67861104,33,6,6,6,63413,12368
467,676,2360963483,88827631,1857765,2084157,442499,114288088,31,6,6,6,61369,13231
468,677,2212563889,34429043,1325426,1003414,1523737,129801320,6,6,0,6,25476,8203
490,795,2249056581,46970376,4106344,1835075,1721611,163328136,14,6,10,4,21900,13761
495,646,2119185054,57882894,777553,137545,1840257,168485488,2,6,8,6,10593,2886
496,557,2433903264,103176776,499806,98030,1064027,86124120,2,6,7,9,14134,2233
496,677,2327194099,51011489,1166693,584090,5232769,106012640,10,6,5,10,29729,7344
498,677,2211151801,36969179,1321190,1089051,1222746,123404032,6,6,0,6,25476,8234
520,795,2235489091,47143404,3811884,1810082,1435112,155710408,14,6,10,4,21900,13378
523,524,2150487076,46300673,21076,9900,13949,173154848,7,6,0,6,25206,26
526,677,2379528726,39847992,980182,501205,3380599,58962728,10,6,1,6,29729,6785
526,706,2428949451,106005409,3204903,3633382,24543003,111798864,48,6,5,6,75254,21894
550,795,2229374235,48195867,4023832,1794371,1733700,145416608,14,6,10,4,21900,12966
556,767,2378787514,26124420,1421474,461534,1244029,159820024,3,6,13,8,16820,9374
556,797,2359906220,17333770,1143080,206188,1332084,171827848,2,6,13,8,14868,8826
579,795,2286721509,46684493,3869476,1750245,1327237,87092552,14,6,10,4,21900,12555
580,795,2347386773,45099394,3808852,1750908,1409766,119540336,14,6,10,4,21900,12843
586,767,2439564840,35112336,1541102,478476,1201325,135789984,3,6,11,7,18273,9519
587,676,2356986210,78523557,3813639,3435865,4011755,63685136,12,6,8,9,35670,20964
587,737,2418326316,70047629,1853941,1768099,9004442,99608488,25,6,10,8,50444,12590
587,797,2373173653,39719675,1756818,1466990,1105734,119811296,15,6,9,7,32940,11728
588,707,2155594368,32795840,1747410,662498,2298271,137766864,4,6,8,8,16563,7079
592,766,2362852864,34012886,1478315,42322,1039510,157971776,1,6,8,8,15762,5285
593,679,2549603169,182463699,4443519,6357492,9631496,132562648,71,6,7,6,131580,23818
593,766,2358904016,57774558,1549290,47544,1022130,154256488,1,6,8,8,15762,5447
609,795,2223152184,48535176,3531766,1700982,1326687,80622464,14,6,10,4,21900,12133
616,797,2375634486,22083147,1306068,241356,1258596,91121712,2,6,11,7,14651,8896
617,676,2338696936,68712288,3766841,3209650,4196254,133087488,12,6,8,6,35670,21490
617,797,2269888272,38458054,1979950,1397573,948678,154084520,15,6,9,7,32940,11005
618,707,2117122458,19910764,2644284,1049637,2916469,164570336,4,6,6,8,16563,6792
621,766,2330965526,35507957,1376424,43847,1023084,77223352,1,6,8,8,15762,4811
622,623,2289984911,19876258,18408,8603,23423,85372352,4,6,0,6,14053,124
622,766,2303982358,39560205,1281651,40641,947480,105736168,1,6,8,8,15762,4883
638,795,2181702754,45417574,3434774,1793237,1303651,138270368,14,6,10,4,21900,11730
639,795,2250556047,46099397,3433371,1687743,1256099,77651608,14,6,10,4,21900,11906
646,737,2534239191,94503836,1519188,1593772,2671250,122980584,27,6,7,6,52782,10637
646,797,2557029117,58332574,1418765,1423239,828344,148623328,16,6,7,6,34024,10414
647,649,2324715662,35374218,236111,101478,456228,164376472,4,6,1,6,26607,3466
647,650,2275480943,35153670,332337,127386,739431,71905280,4,6,5,6,26607,3887
647,677,2357657262,127475703,1338840,35270,1165497,131126624,50,6,0,6,92424,7815
647,795,2307502282,57881623,1123065,222194,1288153,76083912,3,6,13,8,15489,7314
649,651,2461034047,194453720,2766160,2402391,34201819,78533600,72,6,8,6,133983,12485
649,766,2351254726,41497711,398696,18406,672947,100721048,1,6,7,8,15762,3113
650,766,2384958936,39098057,657357,21730,779013,122874488,1,6,8,8,15762,3854
651,766,2308112772,42560869,952255,30990,859346,145051704,1,6,8,8,15762,4339
668,795,2297819416,53035205,4559551,2566337,1870212,80364536,16,6,10,4,23780,12653
676,796,2583733308,154215730,1726049,1319790,8028520,146837376,43,6,2,6,56838,15457
678,766,2311859001,42874551,318538,16548,589931,78074944,1,6,6,8,15762,2701
679,766,2253109840,32593362,485480,16951,777036,101005688,1,6,7,8,15762,3895
680,706,2318797011,34371772,1153482,91910,1326229,118188160,1,6,11,13,15706,6360
681,706,2270143937,27761458,1793487,120290,1648643,135366920,1,6,11,13,15706,6099
697,795,2239769405,47707762,3565815,1908623,1373266,80783288,16,6,10,4,23780,12069
698,795,2292728405,50300864,3834966,2212527,1940244,113225328,16,6,10,4,23780,12219
708,736,2287297275,29217746,355917,75524,1007492,130394736,3,6,7,6,14550,2294
756,795,2139960573,27372648,4375716,1843485,1878039,145659360,17,6,11,5,24464,10975
757,795,2205186687,64508783,2806103,1767636,1450399,82243416,17,6,11,5,24464,10235
767,826,2475589193,139702870,857428,627713,1883883,153236408,19,5,7,5,28630,4382
789,795,2185598074,54138552,2479827,1517573,1346224,84451472,18,6,11,5,24820,8964
251,343,2106021043,18761912,963361,285960,1961414,92335208,4,5,7,5,14661,5303
281,283,2166430469,51624748,1999476,642755,1944263,106128128,12,5,7,6,23119,4178
282,283,2464010754,132597492,282107,42072,198767,151461344,62,5,0,5,56810,1846
282,377,2385149121,28649689,1874111,1204551,2326395,67333112,20,5,7,5,19680,7968
282,438,2292203185,19827998,1436339,421912,2515295,78780472,6,5,10,5,13787,6643
282,468,2327526350,15941496,1240909,261354,1932488,86417456,4,5,10,5,12535,6077
283,438,2170528999,24790106,1184395,366956,2416736,99788112,6,5,10,5,13787,6045
283,468,2146419605,15235189,727592,150149,1634445,107430320,4,5,10,5,12535,5585
284,376,2232069722,31457260,1146232,943647,2348362,126506552,22,5,7,5,21793,6257
284,377,2178025715,31894642,1323966,980100,2462947,145602208,22,5,7,5,21793,6605
284,438,2179046004,26968645,1820574,517515,2735196,62836504,6,5,10,5,13787,5760
284,468,2158255378,13165831,941889,195229,1728480,70222656,4,5,10,5,12535,5355
312,372,2301129828,67228533,714284,1030924,213551,107130648,47,5,6,5,44536,3915
312,402,2273757407,68770936,1227799,1087325,1125130,145885880,45,5,10,5,44257,5712
314,438,2236778307,27631393,963403,297596,1802307,67213272,6,5,7,5,13787,5040
314,468,2205567809,20973521,770122,162963,1416221,74390240,4,5,7,5,12535,4746
315,347,2070657597,35986257,842380,625324,634784,92326040,21,5,2,5,19819,5625
342,401,2361299729,128690568,562516,605942,1029202,66767336,65,5,0,5,63861,3802
342,756,2300226926,70354483,2329674,2137119,4791745,98113720,41,6,4,5,51640,17446
344,796,2188136026,16219323,1155652,308378,3231685,108554720,3,5,2,5,12835,8931
344,826,2150405253,20295776,2052082,508265,4969672,120749144,3,5,4,5,12835,9260
376,377,2155188472,40318550,58775,36929,15230,143386432,34,5,0,5,29802,78
378,616,2267562720,56265100,2338202,2323730,7988279,82541984,14,5,10,6,40658,16068
378,676,2217677360,68675069,2941109,2398148,8163342,116302960,14,5,10,7,40658,17514
431,760,2279978070,85872417,4301018,2719764,4875056,96195664,33,5,24,20,42813,16440
431,761,2316645861,79412260,3483888,2715155,5621744,146856056,33,5,25,20,42813,16756
431,762,2270369961,78053044,3909728,3188034,6061079,100597112,33,5,25,20,42813,17995
431,792,2233424640,94626671,4403248,3215413,6584939,68834176,33,5,25,20,42813,18434
437,438,2387873658,113237769,42744,28908,15461,114101096,35,5,0,5,40733,80
460,760,2304770334,78302089,3207537,2551551,5038220,79867584,33,5,24,20,42813,15587
460,761,2330053258,82031354,3257397,2597477,5479314,130669208,33,5,25,20,42813,15903
460,762,2299254614,83737532,4674092,3037978,7576140,99289944,33,5,25,20,42813,17142
460,792,2298315945,77930643,4076269,3191627,6511464,150076752,33,5,25,20,42813,17581
461,760,2254153560,72311131,3276006,2593909,5146756,100642424,33,5,24,20,42813,16324
461,761,2243811819,71575349,3455768,2760774,5416105,153491016,33,5,25,20,42813,16640
461,762,2259902958,70718680,4065016,3025173,6356672,107962032,33,5,25,20,42813,17879
461,792,2243053770,78138730,4233566,3138928,6392845,67756968,33,5,25,20,42813,18318
467,796,2281632317,56602539,1960201,1077392,931535,97185648,9,5,5,5,21304,8663
468,676,2236722816,60464362,2922679,2697699,3928831,128581560,12,5,8,7,34270,17751
468,706,2149369793,48591819,1760763,1341165,4141397,154083424,5,5,8,8,18950,12283
490,760,2241826988,81588651,3041334,2456801,5316445,107917456,34,5,23,20,43514,15099
