R1,R2,QT,CT,GT,STDT,SEGT,MEM,STD,NSTD,STDSEG,NOTSTDSEG,PTQTDALL,PTQTDEPR
777,806,1922791407,15210735,41088,110490,433608,191987528,23,32,2,32,5364,737
777,835,1934858688,61767867,40122,217607,1410643,218535320,30,12,10,12,7333,1632
28,325,1902550624,242923670,45316,850784,217060,324723768,44,1,1,1,11892,5920
28,326,1943885968,325174946,44494,904227,182202,85314792,43,1,2,1,12552,5920
57,117,1995684717,128610029,143442,348681,81511,165470872,89,3,3,1,25887,1430
57,267,1964890741,65052434,24731,280600,383997,185506840,16,5,5,2,7269,1892
57,298,1906586673,74781425,24698,341690,508887,212222496,18,3,3,2,7269,2256
57,325,1961542871,248418958,53471,817907,253291,305739952,48,1,1,1,12978,5647
57,359,1931582526,58174717,17822,285239,914126,332456600,18,3,3,3,6909,2934
87,326,1983044759,217650240,51140,765142,988316,97445416,46,2,3,2,14063,5042
87,389,1932482624,76536881,22237,340309,676511,117483816,15,4,4,4,6717,2611
103,201,1939504560,66687068,25745,504702,415638,137528904,16,5,5,1,2981,2278
116,267,1947053243,57253714,26828,270563,118789,157565672,22,1,1,1,8309,1446
116,298,1990145804,46393243,18661,210200,161604,177601976,22,1,1,1,8309,1844
116,356,1999676762,77388476,20809,297801,643698,217675504,29,2,2,2,12313,3211
117,419,1919914196,52601511,15112,247679,465995,237714504,16,3,4,3,6982,2723
146,236,1968214933,25194237,20279,101242,29036,251079456,23,1,1,0,8404,712
146,449,1991254184,50076161,15223,258665,453374,277795016,16,3,4,3,6650,2602
146,479,1962811838,53752287,17454,268651,550180,297831440,16,3,5,4,6650,2847
165,325,1969710591,105630544,24689,786746,1589010,331227216,17,5,6,4,4371,3599
175,326,1975237404,207350250,58191,509804,109350,58446880,50,1,2,1,13432,3218
176,356,2017802226,90907040,31821,338167,777360,98776448,32,2,1,2,13566,2607
176,449,1949335664,46485644,15763,219871,449409,118939016,16,3,4,2,6995,2338
176,479,1955555941,49830178,15390,225855,525875,139104904,16,3,5,3,6995,2583
197,356,1898155292,90163379,23638,667561,821097,179430912,23,4,6,3,4326,4061
197,386,1950304106,98163612,23599,651955,872360,219765184,23,4,6,4,4326,4426
197,416,1919741034,105998509,24732,813371,1456971,260091640,23,5,7,5,4366,4910
197,505,1918547800,140769487,26239,866294,1116123,313860928,23,4,8,5,4203,5992
198,260,1947057130,34134288,34892,144209,974300,327302472,24,5,3,5,6105,815
201,267,1936374610,39253245,22477,310997,516265,334023232,19,1,1,1,2262,1500
202,236,2020877942,24186788,15911,103311,200406,347473112,18,2,2,1,3217,879
203,325,1912360444,109062950,44008,377374,26178,63889248,44,1,1,0,7641,2549
204,386,1933514810,109817938,37969,399363,232627,110940856,37,3,5,3,7212,2880
204,534,1882840905,98605984,23008,384985,784229,151265816,15,12,16,14,4624,4260
205,356,1971534714,80001738,31710,283187,686661,184877720,33,2,3,3,16705,2111
205,508,1960861264,51632342,14929,152817,667681,205040888,7,12,15,15,6988,2672
235,325,1969461875,220948100,116081,472977,1222563,299142120,80,4,3,4,22043,2723
236,389,1926286038,113354743,39138,398844,565259,346190328,37,4,3,4,11563,2727
265,502,1940268250,53579641,17031,360062,716587,31230944,15,4,7,4,2440,3080
267,449,1929046306,103173309,35167,379525,650531,71695152,36,2,2,2,11072,2809
290,350,1912630373,21322964,41075,151887,1206246,85178784,26,17,1,17,5107,777
295,502,1964250654,63948839,22597,475343,1733590,105404048,15,5,7,5,2692,2957
295,596,1992381078,109761724,31629,498112,2122598,132373184,20,6,8,7,4692,3540
298,449,1932444005,124601234,56822,426427,865048,172832280,36,3,3,2,11362,2218
298,508,1960443513,64687065,18291,164861,507516,193064944,16,6,9,7,7851,1860
312,435,1938651399,128974519,26213,374009,254419,240261256,36,1,2,2,4871,3559
323,627,1906702999,74056820,18211,407077,433080,273970320,18,4,4,3,2557,3708
326,595,1986997894,128792481,43306,471732,1709601,321163600,27,10,15,6,4828,4388
345,404,1915544301,300577717,128809,497651,331639,72516544,84,2,4,2,10037,2617
352,383,1917071642,9507557,27652,81440,390182,72526928,20,6,4,6,2783,324
355,504,1948968366,48352371,25722,279581,2204349,92752376,19,11,10,11,2628,2720
355,597,1933986079,119545591,31238,523066,817833,139944496,29,4,6,4,3726,4437
359,537,1998672484,44358719,19562,170410,554498,160170024,15,9,12,11,7396,1790
380,561,1967035491,34026059,23139,184192,3007721,173655960,10,20,13,20,3452,2850
380,562,1978585460,18078295,14962,110023,1424581,187147304,4,17,7,18,2131,2446
382,473,1903343614,10726125,16241,95203,731727,187147304,5,17,6,17,2254,1270
385,415,1948645054,22336428,21967,93142,186492,200630768,10,3,4,3,8750,748
386,505,2017311465,2274102864,814960,2969742,13965872,306267416,224,10,14,11,33655,10987
409,500,1953775711,24225235,31049,167670,1684821,312820152,9,18,10,20,1972,1256
410,473,1972999501,27648056,26991,225559,1729524,325904888,6,18,12,18,2161,1764
410,533,2008087437,22093826,17550,183590,1303252,332447520,7,14,13,14,2179,2099
415,656,1973487883,52258340,20603,278166,1423907,352075064,19,5,5,7,2298,2814
419,598,1935632448,27330396,16141,153175,790436,365159776,15,5,8,8,2479,1673
434,532,1941124768,62519057,17553,310371,1235967,73293464,8,13,14,14,2224,2805
434,562,1937360881,94106655,28248,397688,2839456,98751936,7,17,17,21,3019,3403
435,531,1966023121,131933276,37316,466108,1123456,149666832,19,19,22,18,4030,3497
437,470,1960560376,110868366,68370,473180,4469520,200580152,41,19,16,20,5918,2961
437,533,2014261887,79901539,26458,362479,1600035,232401032,14,17,21,14,3264,3206
437,592,1970726252,63860508,20739,198443,805024,257865424,11,14,14,10,2696,2689
440,593,1948791140,19367958,14376,115951,942639,264229632,4,16,22,17,1966,1931
441,533,1960543786,12823667,15877,121242,837460,270593680,4,17,9,16,2291,1472
443,534,1958682991,53272791,31228,181885,1230783,296051280,16,20,18,20,2658,1804
445,656,2008427874,59375211,23027,289625,1197913,321509392,22,5,8,7,2498,2770
446,475,1912837767,8290644,16406,74705,372287,321516776,5,18,13,21,2313,574
447,477,1926389952,4924043,5757,18593,34735,327880800,2,1,0,1,2041,77
455,491,1917406797,62983175,27708,354491,2321756,353337536,21,11,11,10,5241,2525
467,505,1986531414,31483286,19413,295038,2082987,366065584,9,14,16,13,2503,2744
470,500,2011673510,90962131,59715,43353,81260,102554448,8,6,6,6,22808,315
470,503,1990081874,14396634,19916,180520,905227,108960424,10,17,12,17,2026,1355
471,499,2080503066,6810758,20677,103728,371110,108960424,5,17,10,17,1242,658
471,590,1993563068,59031272,39153,258734,2677389,134546560,23,18,19,18,3359,2199
473,560,1941689386,12023710,14763,112494,685594,140942256,3,17,18,21,1687,1464
474,501,1967098732,10933777,16369,133450,627280,147337840,4,18,25,22,1555,1074
474,506,1955424606,61947665,93361,291276,2610738,172931488,59,16,7,16,6791,1478
475,658,2009536731,57818314,23079,270478,1216793,198514856,22,6,8,7,3337,2518
477,536,1913086133,7468230,16810,77511,490785,198514856,5,18,15,21,1489,819
478,598,1885030738,42275646,23442,159430,895316,217702200,10,20,21,14,2334,2047
479,507,1940192284,18708725,25866,129477,920411,230494400,19,15,4,15,4653,941
499,623,2001876935,271298709,69169,566702,2125889,326445104,39,20,21,19,5323,4471
501,591,1984230465,22041769,32330,106608,1277294,339236264,10,21,16,20,5019,1267
503,562,1978869165,5690357,13714,56602,393054,345631872,4,16,9,17,1410,676
505,558,2005966887,34736431,16992,220885,1185949,358423392,12,9,16,11,5341,2061
505,629,2032953438,33432373,20463,204532,1234488,371221944,8,17,20,19,3220,2117
507,565,1950235987,16570144,18112,151076,613722,384013104,4,21,24,21,2295,1262
509,535,1932865607,15768448,14652,143417,676533,390389520,3,17,30,23,1581,1294
513,554,1910508073,76641988,20614,468755,2667944,100069896,12,13,13,11,2732,3821
523,645,1947203121,53042400,21138,189097,1514146,112758216,16,9,7,7,2561,1934
525,556,1933885877,14257630,16246,50725,336357,119102336,7,17,11,17,7588,488
527,560,1984258781,14843620,22302,114211,968552,125453728,10,18,7,18,2443,1099
529,564,2029760736,19718922,15902,178098,650125,138143440,5,15,20,10,1767,1485
530,557,2128787301,35375422,26382,222448,1328815,150829664,14,18,15,18,8674,1530
530,588,2101399141,11417142,17393,104358,529334,157172776,4,20,19,20,3104,1015
530,652,2155893669,46631182,29038,219321,2790658,176209680,18,15,17,15,3061,2459
530,680,2097829037,364778274,110942,785067,6039655,322127552,66,14,16,15,10817,5322
530,711,2091047424,26419301,18291,122996,1120321,334815280,6,17,25,16,2341,2150
531,557,2058350263,39898205,25090,262914,1630604,353845648,13,17,15,18,5799,1759
531,629,2008247225,30685663,14374,240119,1300796,366532888,8,11,15,12,2034,2659
532,625,2037838796,68510616,38815,265129,2997353,75460792,25,17,11,17,4298,2329
533,657,2043748132,22870336,16112,126491,1385789,88149208,6,15,11,21,4355,2007
534,625,2038064574,14752856,18034,112600,1450901,94492272,9,15,9,15,1977,1579
545,554,1902483055,109951312,23573,445009,2369178,138896104,19,16,16,16,3646,4313
549,584,1900535943,65679337,34253,295394,1557951,164268504,20,18,19,8,3690,2681
554,620,1966349410,38115822,23505,231697,2613517,183306984,11,17,18,17,2303,2906
555,588,1975620843,10802010,16393,85996,572495,189650544,5,18,13,18,1606,1089
556,587,2029091087,7580768,21074,71216,413950,189650544,10,19,13,19,2706,525
556,650,2033753991,22829326,18730,130085,1466821,202336680,6,18,21,19,3035,2218
558,647,2008069254,15926401,21836,111239,993842,208679736,14,12,3,11,2598,1034
560,685,2070717916,77258187,30901,281305,3394910,240402928,14,22,20,23,3450,3816
561,654,2093604792,333234498,118425,719013,9092920,367281104,68,16,14,14,7628,4838
561,684,2094260191,22705476,18876,147736,1613468,379967240,7,17,13,16,2814,2175
562,650,2019983228,31743680,26946,271897,1847897,74776288,9,15,16,15,4634,1567
562,710,2076101514,25720755,19551,166313,1496576,81192864,7,18,12,23,4197,2096
563,590,2089699629,36920105,28915,227104,1084547,100413600,13,21,22,23,9074,1425
564,622,2049664532,264325147,182230,643061,7747856,202913672,93,16,3,15,8177,3324
564,628,2011496492,314039196,92167,642096,6562787,305432968,58,15,34,25,5212,4196
566,622,2026682524,31900332,29651,324403,2342249,311839040,11,15,2,15,3157,1731
567,593,2000483929,28538574,24753,266917,1457060,318252496,8,15,21,15,1965,1363
567,655,1972483106,29480940,26694,135343,1743428,331065656,14,18,12,20,2579,1777
583,647,1960222588,111200453,46892,459709,1168940,382318744,42,4,4,4,3509,2908
583,680,1937291722,59136548,30149,385050,3807849,81714912,15,18,15,16,3440,3805
585,589,1921119052,31191882,26795,228431,1373028,94531936,21,11,6,11,2575,1625
588,649,1979012239,9494347,24248,82935,778048,100948808,8,17,11,18,1462,974
590,680,2041994253,2576293333,1177224,2027164,8757071,359349744,265,12,11,9,18577,8988
591,710,2077459325,160040519,69771,466506,6787206,123610960,47,15,5,15,19859,3272
594,626,2037502950,672256926,540708,1080109,8370072,372435976,181,10,4,9,23832,4140
596,627,2093694295,427055665,1561976,485674,565133,160373864,309,2,1,1,48383,1673
596,686,2038231340,16840354,13560,65143,598326,175009168,3,17,15,19,4448,1381
598,687,1956829282,21052453,23272,128349,1618675,182326680,12,17,13,17,2135,1502
608,675,1890602734,52288598,22734,303742,3874521,204279400,14,13,17,12,2801,2973
609,644,1954509280,155700334,58814,553685,1955301,262834416,35,17,17,15,6713,3744
614,647,1965803620,1094863492,592164,1895111,17258357,295681936,193,6,6,7,16731,6690
621,626,2081572653,21191177,17138,227300,1318947,309898000,6,17,17,18,4067,2003
621,654,2047100990,82420976,53640,342147,1843123,331222472,44,7,1,7,5178,1758
621,710,2088514531,250059665,148678,586954,8762645,437861184,82,16,3,16,27357,3495
622,650,2063486554,29556146,32637,251002,1701369,452077408,12,16,5,16,7745,1209
622,710,2008976200,18153227,20128,138233,1152304,459185416,4,16,11,18,4483,1269
623,652,2024542292,367750737,574712,715272,4238285,244780920,190,13,3,11,12644,2740
624,716,1999898272,24744898,20092,111060,665264,258598776,14,11,17,11,2399,1199
625,688,2005460289,59441126,43789,261636,3351300,279334768,32,14,6,14,5098,1971
627,685,2041940178,166222898,100509,520581,5056962,348438152,60,16,13,15,5421,2743
628,686,2001454779,37144316,26755,134806,1333587,362258672,18,13,15,10,9311,1266
628,717,2000254178,31461604,24097,137636,1684129,376076536,13,17,22,17,3688,1662
641,676,1952800279,77530296,41327,434331,5707505,410630592,25,18,11,18,4408,2903
645,710,1960444064,23895651,21111,203633,1626120,424448944,13,13,10,14,2850,2088
647,707,1999339107,11034073,23630,92649,645235,424448944,15,14,2,14,3068,583
647,709,2006112310,16608558,20298,137872,915014,438266800,13,12,4,10,2049,1333
650,741,2061651131,18696418,17994,113517,795558,445175728,7,16,18,15,3527,1358
652,710,1997382459,18399119,18409,134985,826321,452095424,7,18,13,18,7685,1144
653,682,1981212193,21601129,23826,95835,468887,118980024,12,19,11,19,7684,558
654,716,2003690720,23959530,20624,97608,433517,132423736,13,12,16,8,4096,1013
659,689,1976970472,38667917,31717,33484,145029,152589184,5,8,4,8,15809,284
666,787,1930393671,26425481,20256,119571,364138,166029792,20,5,9,5,4347,1105
666,788,1936980344,91983851,16973,289068,971635,192920304,8,12,20,10,3183,2977
666,821,1895125627,99590803,22050,572076,1788283,226522200,7,12,20,11,2925,3747
675,712,1971849953,189092244,65660,775025,10146731,293730568,42,12,6,12,4834,4932
676,739,1970177059,12193937,17149,94215,1058109,300450872,6,18,8,18,2155,1511
677,681,2017922162,563322937,232261,1372640,12496896,180579472,107,16,14,16,11149,5958
677,712,1973974578,406067351,145694,1045688,17116365,324304656,74,19,11,17,7632,5841
679,739,1980891286,17743721,26998,129533,668712,324304656,11,15,10,15,2127,703
679,740,1983808529,22366499,23854,107506,938526,337368264,12,16,13,17,2791,1017
682,714,2025345038,40619884,29865,154015,1151751,350434336,11,16,9,16,14176,882
687,776,2014551931,15303879,17300,74365,518067,356966144,2,21,26,32,3096,1372
688,715,1983479820,30669342,27805,224599,1606189,376570040,16,17,23,17,4007,1453
697,787,1899405147,18919929,21088,99439,93798,383101840,24,2,3,1,4410,719
697,791,1893705087,87550370,18081,456043,1278025,415764888,11,10,17,8,3188,3620
697,822,1905446146,96986081,15586,491362,1247083,120546664,10,10,17,8,2929,3747
709,739,1929411181,40537909,31915,20536,93271,133256344,2,6,4,6,10849,164
711,747,2017672822,34800693,23849,205442,1229028,145972040,3,18,21,20,1759,1861
718,775,1987589471,16033962,17274,122748,507896,152328160,2,20,26,27,4050,1367
727,822,1915235396,80905807,16343,451223,1156859,184100688,11,9,16,7,2929,3502
739,775,1971641789,90672435,39514,458622,2862680,222223976,34,7,7,10,3927,2993
740,748,2035960576,32442074,16237,258023,1531841,241284920,9,12,11,12,2748,2542
740,771,2051328756,12078885,30863,96368,409849,247646128,20,17,6,13,3889,520
744,772,1948534205,10089868,23737,144579,457204,247646128,11,11,8,11,2350,757
747,774,1963560775,21143588,19675,151753,866303,260353432,8,18,10,19,3718,1100
765,795,1965163405,6743691,3884,9848,17902,266709552,1,1,0,1,4269,50
773,803,1939523318,7407656,7261,22213,101490,266709552,3,4,4,4,4371,227
777,836,1967524230,49446448,62483,235046,2052654,292132632,40,17,16,17,9310,1172
788,821,1908860297,101709186,76327,475898,762551,381091464,59,3,1,2,10043,2196
815,821,1910688646,147515450,47201,724745,4420289,425566936,18,18,21,18,5726,3673
27,176,1972160794,352056557,102997,680482,559901,221572760,71,3,3,3,19979,4169
28,267,1951614915,59049537,18303,223872,281033,240635800,18,2,3,2,6894,2120
28,298,1954262089,52917304,16733,252142,358228,266050384,18,2,3,2,6894,2468
28,359,1940329353,86256153,23500,457854,1567415,291465936,17,3,4,3,6534,3116
57,389,1970881448,48510588,16648,229937,462680,374076936,14,4,4,4,5910,2717
87,356,1998769885,150293847,29557,453229,952940,412199200,29,2,3,3,11656,3635
87,419,1951600275,54816022,14970,335699,491788,119615488,15,3,4,3,6571,2715
87,449,1961652020,51195426,14173,253268,527432,138491280,15,3,5,4,6395,2945
87,479,1924680400,76116568,17308,284101,628481,163654552,15,3,5,4,6395,3178
116,359,1951836843,55128213,17051,279226,270553,207701608,21,1,1,1,7813,2428
116,389,1941604656,51332513,15961,242663,348572,232867072,17,3,3,3,6950,2475
116,419,2002205104,51014204,15928,249254,389074,251739552,17,2,3,2,6804,2608
117,449,1942730631,49142649,14863,242109,493911,276902936,15,3,4,3,6733,2807
117,479,1975009520,71723322,21829,412108,864491,295785440,15,3,5,4,6733,3040
134,201,1907377853,37493965,19760,277711,239819,314657864,15,6,6,1,2981,1881
165,235,1892142898,39299560,13412,283323,895044,333530336,6,12,14,13,5917,2332
165,415,1917362913,60580651,15270,470533,951142,358693880,14,4,6,5,4015,3854
165,445,1882805814,63037827,14615,484322,1013280,383857336,14,4,6,5,4015,3992
165,475,1916465743,97577520,21284,738239,1619024,409028888,14,4,7,6,3943,4241
166,264,1923512370,50710414,20013,402792,681646,427897440,12,10,11,3,3351,2676
167,201,1927559573,189389674,91435,846028,759284,188139032,62,6,6,2,8838,3579
169,535,1930377542,90326211,20091,364055,1040324,213304888,6,12,15,9,3566,3793
170,535,1905077001,79013145,15678,202542,632275,238468648,6,12,15,10,3644,3556
171,264,1929005457,46276125,27008,239706,437894,257350632,21,9,9,3,4176,1825
176,535,1948754846,56434540,14904,237258,701178,282514672,9,10,10,9,7223,3151
201,236,1877777787,21264141,15970,165839,245809,288805488,18,2,2,1,2262,1146
202,325,1877028851,125553124,44032,416051,778467,351716096,39,5,8,4,7126,3138
202,533,1872771805,62893534,15154,275664,686072,408341200,13,6,12,9,3359,3626
202,535,1910448912,63719438,15384,251047,707545,119957472,10,9,13,12,3574,3249
203,533,1912218185,64743804,15786,279698,681260,158083472,13,7,11,10,3644,3542
203,535,1922264068,59658727,16784,219370,579537,183506888,10,10,12,12,4042,3117
204,475,1923272283,201020795,45917,661811,2584314,259756040,36,8,13,10,7323,5139
204,532,1915693980,59774807,15445,328355,482390,285171760,16,3,7,5,3470,3395
205,325,1953116172,131634340,65392,393593,741390,342357920,54,2,2,2,17582,2548
205,533,1945974861,45775582,14539,209642,942336,361426752,10,8,10,9,6393,3030
205,535,1950736179,53249049,14720,215960,643930,386841848,9,10,9,9,9141,2835
234,532,1872125298,85370575,22923,382636,1038044,412257984,14,6,11,10,2695,3295
235,504,1988590295,74306668,22823,368691,300069,431321328,14,6,6,2,2903,2699
236,478,1957292364,46761257,19855,320648,654332,125295232,14,3,4,3,2861,1965
264,505,1938821349,178303206,56720,693096,7643693,176136952,27,13,20,12,4918,4678
264,533,1911738808,50880313,16499,181119,785261,195199544,10,10,15,10,2759,2969
264,534,1883148917,69901417,19258,214066,1025036,220615848,9,15,22,17,3193,3388
264,535,1899618397,41283608,16404,165648,1040053,239677632,7,14,20,17,2337,2814
267,419,1929628849,146556903,58938,493469,1120959,284159424,38,3,3,3,11519,2498
295,356,2010327925,182679021,126514,332812,3877542,341356224,79,11,7,11,25917,1766
298,329,2026858294,37636070,64531,81303,36827,354066344,45,1,1,1,13737,234
298,478,1910899559,26874184,17002,179890,343370,366773992,15,3,4,3,3049,1448
312,345,1925477632,78612176,49574,304915,390123,398545832,42,4,4,2,6397,1919
314,437,1903038608,265291362,62250,868154,3462210,172243856,47,8,10,9,6493,5159
320,475,1927058010,38268022,16644,272852,1872466,191502528,9,12,14,12,2171,2980
321,326,1939445078,81084744,37108,475405,851535,223588072,31,7,9,5,4176,2429
323,533,1924885668,26568666,17560,179265,2388224,236421496,6,17,1,17,1891,2922
323,534,2041333546,35726182,17433,194184,1590310,249254904,9,13,15,15,1677,2769
325,530,1945630923,78774931,18935,248264,1098270,281339880,6,17,26,23,6140,3775
325,563,2003571174,45608173,19065,192914,1356800,300598408,10,13,11,13,2874,2900
325,626,1992005569,54539372,16574,159912,832012,326265248,6,14,18,19,2277,3224
326,386,1948538321,210895089,239506,518640,3129964,409689416,118,7,7,4,25813,2216
326,597,1972086966,76524335,20765,311870,455694,120258520,18,6,9,3,4833,3237
329,508,1922119408,37789215,16982,142097,472891,139510864,16,6,9,7,8119,1540
350,530,1970560141,58959997,35342,339068,5479231,165188640,22,16,4,16,4317,3389
355,416,1991088256,290995788,195193,669230,6114509,274283952,100,12,12,12,10462,3604
382,413,1927768799,5955359,15482,59141,209998,280700720,6,17,10,17,2304,445
409,499,1934215352,81667534,78256,332590,4080356,312787560,50,15,3,15,5003,2117
409,501,1934928787,13356678,17093,118013,973598,319204328,8,15,17,16,1642,1319
410,501,1955287857,17507058,19522,107494,1138217,332045336,10,16,14,17,2433,1331
410,531,1930960202,77316090,40761,346476,4003460,364131072,27,16,15,17,3720,2905
413,475,1942360852,8131921,15861,97170,565214,364131072,4,18,9,18,1900,1102
415,560,1993053451,93673939,28059,473862,1562430,402633640,26,5,8,6,5971,3713
415,564,1944962047,22962250,17301,124330,1481571,415467128,11,11,7,12,3800,1735
419,479,1988310360,73952583,96783,240454,698836,125900256,69,4,3,3,15617,1108
437,532,2000322764,131488060,49011,582632,3936923,164907808,22,14,16,12,3560,3212
438,530,1928410978,23292973,27759,162112,2003964,171408352,10,15,10,15,1557,1436
440,472,1955402232,11531463,19666,120833,524292,177909072,11,16,7,15,2610,921
440,473,1952437312,19443015,27189,210284,1277260,184409608,10,15,6,15,2624,1220
441,500,1958202721,161770029,130691,556274,3816165,229931824,56,11,5,11,5673,2103
442,471,1901594230,5834631,18838,73487,199367,229931824,5,15,4,15,1612,288
442,474,1935319650,11667744,20083,87408,489064,236434840,3,17,6,17,2514,707
443,563,1929832052,35572933,28861,197844,1777616,249435920,12,14,10,14,2801,1500
445,565,2045574232,522057209,245734,992210,9395545,437957216,114,10,8,9,13952,5579
467,532,2000735286,123237614,49591,512034,3706565,163965448,32,15,18,12,4398,3560
468,560,1985648088,1168355097,316254,1552284,11679785,260654824,124,21,20,21,12443,7601
469,498,1955100062,9073874,27071,106326,450258,260656920,9,17,13,14,1855,447
469,502,1961644214,14914193,22116,165053,831519,267044696,6,16,2,16,1976,1036
470,499,2007516889,5611551,17472,70080,222374,267052984,9,17,0,17,1820,380
471,504,1987561958,19659503,24682,220337,1412495,273440784,8,15,5,11,1759,1401
471,595,1997618311,41025525,30552,339210,2984641,286216360,5,22,11,23,2679,2795
473,534,1988838842,302623129,152432,544468,5397105,382043568,79,18,11,18,6341,3134
474,533,1920309390,15852344,34398,135365,1376189,388431352,12,18,5,18,2142,908
475,479,2020036025,15793458,21178,189361,688674,394826752,2,17,27,19,1873,1110
475,591,2024995348,23016499,15550,153382,1369494,407602304,6,14,15,18,4469,1857
476,567,1931655167,10999437,15265,103820,988275,413990080,6,16,5,17,1654,1450
490,560,1914955208,74728604,20867,397710,592431,439542192,19,5,6,4,3753,3522
491,560,2054756243,137686179,24744,477737,850051,144948472,24,5,6,5,4302,3854
497,526,1966159838,118426821,476935,253626,3294524,202553040,166,12,7,12,21261,1031
498,560,1978396241,1471181262,481836,1746185,10129143,392363256,163,18,21,11,14815,7612
499,564,1990137364,20379107,14787,210278,878211,405090520,10,10,13,9,1796,1569
499,592,2008090225,889601232,250047,1203556,9685608,394949784,114,13,14,11,10503,6773
500,558,1983843825,18870069,21623,162261,756244,401324784,4,16,20,16,2537,975
502,564,1986536298,36466090,30573,201630,870252,414059680,8,19,22,17,4781,1092
504,567,1990924468,35280599,33761,200670,2175564,426793344,21,16,19,16,3219,1577
504,596,1980651648,343794914,161509,949321,5234180,236180824,92,8,12,8,10797,4451
505,566,2068950636,57190381,49977,228964,2588683,268352744,33,18,5,18,10859,1546
505,598,2032045823,19955035,20408,134676,1758579,274785544,11,15,8,15,3307,1557
506,532,1949802003,10407218,12793,122969,459368,281217960,3,15,15,19,1457,1101
506,563,1951799143,23653337,22340,155637,1040104,287650264,10,18,15,18,2605,1456
506,597,1952278206,12025151,14372,69186,785685,294082560,5,15,8,17,2093,1204
508,564,1937592199,13772281,15197,133080,683617,300522256,4,17,19,19,1747,1398
510,544,1894102042,26399456,20176,180220,241146,313386936,19,6,6,3,3368,1150
521,590,1948437407,170698985,36745,562575,1906660,384147440,25,14,18,12,3839,5103
522,526,1951356469,48768878,31646,303865,1195175,403444424,22,13,11,13,3627,2076
523,558,1972732356,854936765,242012,1572157,5674153,378608792,107,17,15,10,13056,8244
524,557,1962794047,32932265,32141,182663,1691837,391487488,21,15,8,14,5612,1690
526,589,1954665980,7675711,12586,59295,521597,397921656,3,16,12,16,1494,1233
530,685,2114621044,46429007,19513,171036,1213909,417224208,11,13,18,14,2381,2503
530,687,2097590341,20389695,17008,149962,1364947,423658352,3,18,9,20,2467,2826
531,657,2067819380,19223107,13483,171506,1417355,436527128,5,14,4,15,2708,2121
531,658,2052344201,100546729,26949,344108,2668507,138925864,13,18,29,22,3113,3683
532,567,2063485708,24173822,17623,212858,1395136,151947864,9,14,18,14,2428,1690
532,650,2055771018,22563208,16452,114510,909765,164967320,5,17,22,19,5064,1619
532,656,2012383195,24455840,18956,184851,1724731,171476032,10,14,9,15,3183,2026
533,659,2071841720,32641273,16716,122427,1002793,184501768,4,17,24,30,2123,2182
535,593,2075762016,336183394,163374,477684,4524459,321209072,107,12,13,12,11546,3379
535,594,2083225515,542300224,355777,949705,14139410,196240840,137,18,19,19,9502,4302
535,623,2057893821,119501024,53328,350388,4355664,235304064,41,12,10,13,4514,2763
536,568,1938146952,204747241,126396,490812,1896226,293890120,83,3,3,3,8106,1895
544,549,1952920218,97396895,46314,466596,67939,332956008,40,4,4,0,5121,2638
548,585,1902250330,91284665,41676,511131,3246453,358994104,23,9,9,8,3039,2985
549,555,1960932959,60786292,28102,403556,1428883,385032480,24,7,12,7,3099,2639
553,613,1947732901,100702559,73547,342170,1129236,430607296,45,19,19,5,5747,2196
553,650,1962519046,24219131,14937,166330,1697376,443627088,7,13,14,11,1947,2699
554,647,1973189541,100591926,36016,414669,1934291,152248184,33,6,6,6,3064,3112
554,650,1932457827,61555913,30604,372478,4068788,178458712,20,14,4,14,2970,4042
554,680,2011027938,51027843,27739,369215,3665769,198114336,13,18,13,17,3286,4025
555,559,1972555251,1113665809,410638,1880758,8797863,277955688,156,7,9,9,16780,7544
557,621,1969793763,19146015,20310,104412,988534,284516200,3,16,16,20,2482,1449
560,596,2101884196,60828713,28144,448736,2875490,310725304,18,14,14,14,4589,3413
560,654,2128711153,275023919,82930,699255,7068855,415585376,49,17,17,15,5781,4962
560,680,2090487268,1821676824,614179,2079653,12367153,441336072,193,11,13,13,19053,9914
560,684,2087765762,24382272,19699,172220,1572652,447741576,5,20,9,18,2501,2619
560,709,2066538265,322124359,98216,746964,4152302,273128312,61,12,9,7,5321,4935
562,653,2047702404,74932529,54324,333590,5603425,291813760,25,15,8,15,2963,2159
564,597,2028244407,45699276,39323,252914,2242564,304268920,16,16,26,22,6425,1335
564,656,2031897411,29589270,26116,177468,2106597,316732368,20,11,8,11,3378,1616
566,625,2004267249,63929533,53708,231623,1792331,347872112,44,8,6,8,5559,1448
583,618,1926795326,52887665,30042,321176,299779,366555784,32,1,1,1,2878,2003
584,647,1950212786,143797909,59663,617403,1639989,410149680,36,4,4,4,3009,2871
586,590,1952961733,50089293,46438,375724,4587952,422605240,23,13,5,13,3538,2077
586,676,1989439778,28845689,28194,185517,1194285,435067760,10,16,11,17,2745,1140
589,680,1972258241,37934241,29201,155379,1117421,447522896,16,18,15,19,3782,1693
593,622,2050210855,282992261,842258,470544,5749574,250531664,229,14,7,14,18130,1814
593,657,2048989595,72354224,34542,274424,1431078,281673112,21,17,13,15,5126,2295
597,684,1967777042,19380314,22369,148007,1637296,294128464,10,16,2,14,2071,1589
605,613,1911726317,196740431,49199,735840,1404705,368874968,34,13,14,3,5128,4931
608,643,1872373982,45474587,28067,283789,1397173,387560048,21,9,7,9,2941,2316
