R1,R2,QT,PT,MEM,STD,NSTD,STDSEG,NOTSTDSEG
376,405,0,38233,412148960,3,3,2,3
377,526,0,125431,355530960,12,3,4,1
378,409,0,42764,548506784,4,3,1,3
378,439,0,64865,353312768,2,3,1,4
379,407,0,44357,227273896,1,3,5,4
379,438,0,65462,482582336,3,3,3,3
379,472,0,95816,547927600,1,3,3,3
379,501,0,46966,283084032,1,3,3,3
380,413,0,64698,418956824,2,3,0,3
380,468,0,100818,412350200,3,3,4,2
380,474,0,69058,421467504,1,3,4,4
380,498,0,89406,217692960,3,3,2,3
380,505,0,94314,290520232,1,3,2,3
380,558,0,74435,548945504,1,3,4,5
380,594,0,106669,355135384,1,3,9,9
380,595,0,99462,419780352,1,3,5,5
380,620,0,259351,282412648,7,3,4,3
380,624,0,89977,548936584,1,3,1,3
380,625,0,133025,226825664,1,3,10,11
380,650,0,199981,421025296,5,3,4,3
380,680,0,120535,225702856,2,3,4,3
381,415,0,92380,226453264,2,3,2,3
381,440,0,50506,420586328,2,3,4,3
381,445,0,75853,418801560,1,3,0,3
381,534,0,88987,483196312,1,3,5,5
381,563,0,160348,217001640,4,3,6,3
382,386,0,80020,485147232,1,3,2,3
382,470,0,49701,225631160,1,3,2,4
382,530,0,72188,218610200,1,3,4,6
383,412,0,54420,353684456,4,3,1,3
383,416,0,87118,225680464,1,3,4,6
383,534,0,121469,418641696,4,3,2,4
383,561,0,106951,355751624,1,3,10,10
384,443,0,55187,421431376,1,3,1,4
384,444,0,55550,486265784,5,3,1,3
384,473,0,56908,227060752,1,3,1,4
385,443,0,84850,226808784,1,3,0,3
385,447,0,65161,486146160,1,3,4,4
385,502,0,57260,484751264,1,3,2,3
385,530,0,143520,548322352,1,3,17,16
385,560,0,144711,348125304,1,3,17,19
385,564,0,124265,227042160,2,3,3,3
385,596,0,53791,548008032,1,3,0,3
386,414,0,66158,225863440,4,3,4,3
386,447,0,52529,227692464,2,3,2,4
386,556,0,102203,549213016,1,3,12,10
386,557,0,97106,227115144,1,3,11,9
386,620,0,126481,412854840,1,3,14,16
386,629,0,87850,283239536,1,3,16,15
386,650,0,131794,218102448,1,3,14,16
386,685,0,88908,353932160,2,3,3,1
386,686,0,112288,418671216,1,3,11,12
386,717,0,138308,283696432,1,3,21,20
389,476,0,73254,227061520,3,3,3,3
389,509,0,43607,227084480,1,3,4,4
389,536,0,73231,217123896,1,3,8,7
389,623,0,113920,485639376,1,3,6,5
389,624,0,98700,217725744,1,3,11,8
395,425,0,31549,354876176,12,3,0,3
395,456,0,50560,217736072,1,3,2,3
395,488,0,60323,486803440,1,3,7,7
395,489,0,89548,218762336,1,3,7,6
395,490,0,70382,283593944,1,3,7,7
395,491,0,108018,348425928,1,3,9,9
395,521,0,94307,485078544,1,3,11,10
395,522,0,88191,224307032,1,3,8,8
395,523,0,86166,289044832,1,3,8,8
398,521,0,56614,420531840,1,3,2,3
398,522,0,60556,485267352,1,3,2,3
398,523,0,73018,224265272,1,3,4,5
398,553,0,69547,358176464,1,3,4,4
398,554,0,71070,423008752,1,3,4,4
399,491,0,128500,228183776,9,3,3,2
404,464,0,30776,218368704,6,3,3,0
404,472,0,165049,357138784,3,3,3,2
404,492,0,116628,228658512,3,3,3,2
404,498,0,531809,284653552,44,3,3,2
404,505,0,160604,357283096,2,3,3,3
404,524,0,59810,548387328,1,3,5,4
404,556,0,219193,485593832,9,3,3,4
404,560,0,383164,357966288,13,3,3,4
404,563,0,144291,219516184,1,3,8,7
404,591,0,121138,227313784,2,3,4,2
404,592,0,172337,291958808,3,3,3,2
404,593,0,190818,356603624,2,3,5,5
404,621,0,134035,416147000,1,3,7,5
405,438,0,130853,226701904,2,3,4,3
405,463,0,99766,421745056,14,3,4,3
405,464,0,71651,486484384,6,3,3,1
405,473,0,197594,357371824,3,3,3,2
405,534,0,156580,419172696,1,3,5,5
405,560,0,235097,293305064,10,3,3,3
405,563,0,127700,487805240,1,3,8,7
405,591,0,127044,549615968,2,3,4,2
405,592,0,189163,227461584,3,3,3,2
405,593,0,179581,292106024,2,3,5,6
405,621,0,106103,355370824,1,3,6,4
406,463,0,123267,292944896,2,3,3,4
406,560,0,70792,550402456,1,3,7,6
406,561,0,77072,228315712,1,3,7,6
407,436,0,29985,486859120,1,3,3,3
407,470,0,77087,218917912,1,3,5,3
407,526,0,138791,283374064,18,3,4,1
408,438,0,72236,356818384,22,3,1,3
408,472,0,101582,423181992,1,3,3,3
408,473,0,83610,488007680,1,3,3,4
408,498,0,105522,348722488,5,3,4,3
409,435,0,76402,220330584,1,3,3,6
409,436,0,54687,284973192,1,3,2,5
409,528,0,42084,550536864,1,3,1,4
409,534,0,95764,218893496,1,3,5,6
409,558,0,52715,355094448,1,3,2,3
409,559,0,71457,419832808,1,3,5,5
409,563,0,75926,291861672,1,3,6,5
409,650,0,170659,226893232,5,3,4,3
409,680,0,127617,420241848,2,3,4,3
410,442,0,41825,283677904,1,3,0,3
410,504,0,107735,357678136,1,3,8,6
410,526,0,100092,357847968,1,3,5,8
410,528,0,75527,487508384,2,3,0,3
410,556,0,113925,549938872,1,3,2,5
410,564,0,120465,354828800,2,3,5,3
410,596,0,159346,284610536,1,3,9,7
411,438,0,65120,283486560,2,3,2,3
411,475,0,70660,551000104,2,3,1,4
411,505,0,61566,348783840,1,3,3,4
411,558,0,78569,218991856,1,3,3,4
411,559,0,61219,283824696,1,3,0,3
411,564,0,92033,228038064,1,3,3,3
411,565,0,96854,292871480,1,3,3,5
411,592,0,159346,283784496,4,3,1,3
411,621,0,109385,356687040,2,3,3,4
413,471,0,86690,228353224,4,3,3,3
413,536,0,109560,549750736,2,3,3,5
413,560,0,81287,292594544,1,3,8,7
413,561,0,79636,357424008,1,3,8,7
413,565,0,69858,283912720,1,3,4,6
413,590,0,68242,485978544,1,3,10,7
413,594,0,171011,357838952,5,3,5,3
413,626,0,83008,292213488,1,3,6,5
413,656,0,94382,485441424,1,3,9,6
414,472,0,52465,357223400,1,3,3,3
414,504,0,72290,293410840,2,3,1,3
414,535,0,69580,549784600,2,3,4,3
415,443,0,56585,284051600,1,3,4,4
415,651,0,107121,220195960,1,3,6,3
415,686,0,105173,355089536,1,3,10,11
415,717,0,132075,218527112,1,3,21,21
416,447,0,30149,484798312,2,3,1,3
416,536,0,74000,550498272,1,3,0,3
416,567,0,121906,420788584,1,3,5,5
416,620,0,125205,283858856,1,3,13,16
416,629,0,83256,487490384,1,3,16,14
416,650,0,140390,423681432,1,3,13,16
416,651,0,100254,488640152,1,3,6,5
416,655,0,76518,414393784,3,3,4,2
416,686,0,108635,290647000,1,3,11,11
416,717,0,127085,486881168,1,3,20,20
417,477,0,26404,486946528,1,3,1,4
417,478,0,35116,219055016,1,3,2,3
417,479,0,48932,290986112,1,3,2,3
419,476,0,72518,356370728,3,3,3,3
419,535,0,75327,228041176,1,3,9,9
419,564,0,39082,350332960,1,3,1,3
419,569,0,58892,293908120,1,3,3,6
419,623,0,88970,228110296,1,3,6,4
419,624,0,78180,292941312,1,3,10,9
425,515,0,60170,294827672,2,3,3,1
425,546,0,116545,550032608,3,3,3,2
425,555,0,98917,420477288,1,3,7,7
425,556,0,104358,485306472,1,3,7,7
428,459,0,35021,421286104,2,3,3,2
429,460,0,19626,284807608,2,3,1,2
429,553,0,277861,228928560,7,3,3,1
432,439,0,103277,423826920,1,3,8,8
432,461,0,45239,422441080,2,3,3,2
432,467,0,364541,485887600,25,3,5,3
432,472,0,79197,423445480,1,3,10,9
432,489,0,74143,487542800,1,3,6,5
433,460,0,47299,285134472,1,3,3,5
433,465,0,48932,229479056,3,3,3,3
433,466,0,51239,294311552,2,3,3,1
433,472,0,69877,357113176,3,3,3,0
433,473,0,83192,421757088,2,3,3,0
433,495,0,64182,421003488,2,3,3,3
433,554,0,109324,294421536,3,3,6,3
433,556,0,75516,424080736,1,3,6,5
433,561,0,98818,422030896,1,3,7,8
433,583,0,68190,422237856,1,3,7,4
433,593,0,106081,350227352,1,3,7,7
434,460,0,63033,485047832,1,3,5,5
434,466,0,67313,493857728,7,3,3,1
434,496,0,107989,294916136,6,3,1,3
434,502,0,172346,350707888,2,3,2,3
434,503,0,79857,415540592,1,3,6,7
434,557,0,69938,356406560,1,3,11,12
434,591,0,111702,421567640,2,3,4,2
434,594,0,97662,229190056,1,3,2,4
434,596,0,104676,359045832,1,3,9,9
434,613,0,64063,415391128,1,3,5,4
434,621,0,100183,220345512,1,3,7,5
434,625,0,86092,486877024,1,3,2,4
434,627,0,122488,229519736,1,3,6,7
435,465,0,27743,219680008,1,3,1,3
435,475,0,123240,487849016,3,3,3,2
435,494,0,42259,295095344,1,3,3,4
435,501,0,71172,422622944,1,3,4,5
435,502,0,59465,487262840,1,3,4,5
435,557,0,59250,487595192,1,3,9,12
435,564,0,79018,221330200,1,3,5,4
435,586,0,107153,220871480,4,3,3,4
435,591,0,116366,551280352,3,3,4,2
435,646,0,60342,552599304,1,3,4,3
435,656,0,98565,487600440,1,3,4,5
436,441,0,138793,488908960,4,3,2,3
436,442,0,108629,220630328,2,3,1,3
436,466,0,28611,357058832,7,3,3,1
436,494,0,58236,358942304,1,3,6,4
436,522,0,83090,422198528,1,3,4,3
436,524,0,65995,551477224,1,3,4,4
436,528,0,60559,423315592,2,3,4,4
436,557,0,57929,551074896,2,3,3,6
436,564,0,67928,292135048,1,3,5,4
436,595,0,99988,489905608,1,3,8,6
436,616,0,88550,424386040,4,3,3,4
436,622,0,112513,486838376,1,3,3,3
436,656,0,131882,551239888,1,3,3,4
437,442,0,105659,220152536,3,3,1,3
437,474,0,210455,488533872,8,3,2,3
437,524,0,194138,551824680,7,3,1,4
437,645,0,106343,551573232,4,3,3,1
438,474,0,66531,423778320,1,3,4,4
438,475,0,89248,488610624,1,3,5,4
438,502,0,122875,487734496,2,3,3,3
438,527,0,110571,293073536,3,3,3,5
438,534,0,115921,421256640,1,3,10,9
438,562,0,89925,424943680,2,3,1,3
439,526,0,107157,487852864,2,3,4,4
439,588,0,73231,220086920,1,3,3,3
439,594,0,121833,228718744,2,3,2,3
439,625,0,99075,487485384,1,3,7,9
439,650,0,169006,294097760,6,3,4,3
439,651,0,86027,358737616,1,3,5,4
439,680,0,119857,486976832,3,3,4,3
440,476,0,81376,229640304,1,3,3,4
440,529,0,108094,486384200,8,3,2,1
440,557,0,134801,489194832,1,3,8,6
440,591,0,80727,220846872,1,3,7,4
440,597,0,86732,228937168,1,3,7,6
440,710,0,118444,423697344,1,3,5,5
441,499,0,48945,422527600,2,3,1,3
441,506,0,55614,489797640,1,3,5,4
441,528,0,77425,489222944,1,3,3,5
441,529,0,61814,221291216,1,3,3,3
441,535,0,83566,229246368,1,3,4,6
441,592,0,150568,359942560,5,3,1,3
441,623,0,183394,229139648,3,3,2,5
441,624,0,349408,293782400,10,3,2,3
441,625,0,235617,358426728,9,3,3,3
441,656,0,301606,230216416,7,3,2,3
443,530,0,80746,287198224,1,3,5,6
443,535,0,62844,230679888,1,3,8,6
443,536,0,68825,295321360,1,3,2,5
443,592,0,52628,359097568,1,3,3,3
443,620,0,80919,415902472,1,3,5,3
443,623,0,69365,230222240,1,3,2,5
443,625,0,165115,359514272,3,3,4,3
443,627,0,68936,488803960,1,3,4,5
443,628,0,79560,220810696,1,3,7,6
443,656,0,87651,229170688,1,3,9,6
443,688,0,82383,551944336,1,3,6,5
444,501,0,53437,424732072,1,3,2,3
444,502,0,51293,489376984,1,3,3,4
444,503,0,66439,221206648,3,3,3,3
444,504,0,66113,285845352,3,3,1,3
444,561,0,74553,422605632,1,3,4,4
444,564,0,181191,230232896,1,3,4,3
445,477,0,29401,488407608,1,3,0,3
445,500,0,70310,220521400,1,3,4,4
445,651,0,101919,359787544,1,3,6,4
445,655,0,86712,286161256,4,3,5,4
445,717,0,143525,358995040,1,3,20,19
446,472,0,107709,294349392,1,3,4,5
446,503,0,73282,552820088,1,3,5,4
446,599,0,78063,356889160,1,3,10,10
447,474,0,72462,489218960,1,3,3,5
447,594,0,61936,424357032,1,3,5,3
447,629,0,84261,221235904,1,3,4,6
448,476,0,34495,286171208,1,3,1,3
448,477,0,30885,350815584,1,3,4,4
449,505,0,110287,294401424,1,3,7,8
449,535,0,66332,487948568,1,3,9,8
449,569,0,50748,552016544,1,3,3,6
449,627,0,62156,360063992,1,3,8,8
449,658,0,79183,230460560,1,3,7,9
449,687,0,77560,357365928,1,3,9,9
450,458,0,70599,357250016,1,3,7,6
450,485,0,61007,294924608,1,3,10,9
450,521,0,88291,488626928,2,3,3,1
450,522,0,93125,220531432,2,3,3,1
450,523,0,93743,292563472,2,3,3,1
450,553,0,98021,424731600,2,3,3,1
451,458,0,64493,489589760,1,3,7,4
451,485,0,54321,487277168,1,3,9,6
451,492,0,104801,220646360,2,3,3,0
451,555,0,85052,359466504,2,3,3,1
451,556,0,88273,424106584,2,3,3,2
452,458,0,76102,230194104,1,3,7,4
452,487,0,68103,357890768,1,3,10,9
452,514,0,69936,295415064,2,3,3,0
452,521,0,117463,423025608,4,3,3,0
452,522,0,119720,487669424,4,3,3,0
452,523,0,91269,552313152,4,3,3,0
452,553,0,95195,351217032,4,3,3,0
452,554,0,261763,423035280,5,3,4,1
452,555,0,81900,487672176,2,3,3,0
452,556,0,86383,552308704,2,3,3,1
452,613,0,195553,295656664,1,3,6,4
453,485,0,59535,230632560,7,3,3,1
453,487,0,50456,360295040,1,3,8,7
453,514,0,70948,358048384,5,3,3,1
453,522,0,103079,489064224,7,3,3,0
453,523,0,185299,221097176,7,3,3,1
453,553,0,140954,360364728,7,3,3,1
453,557,0,181201,286568488,1,3,25,23
453,558,0,145713,351208688,1,3,26,26
453,559,0,207935,423114792,1,3,28,27
453,613,0,166971,351223912,2,3,4,3
454,487,0,42334,358003056,1,3,6,6
454,521,0,123295,416694784,10,3,3,2
454,522,0,138154,488521400,9,3,3,1
454,523,0,151720,553164952,8,3,3,2
454,546,0,159460,229377552,4,3,4,2
454,553,0,151142,357037176,8,3,3,2
454,557,0,128405,229347480,1,3,22,20
454,558,0,136661,294178984,1,3,23,23
454,559,0,141240,359066616,1,3,25,24
454,613,0,156606,296026224,2,3,4,2
455,516,0,83262,357633336,10,3,3,0
455,545,0,84203,425759200,1,3,4,3
455,613,0,231789,220706144,3,3,2,3
455,636,0,65842,285897440,2,3,3,0
455,845,0,235725,286399896,1,3,26,23
456,526,0,119788,487897784,1,3,13,12
456,530,0,75980,360203976,1,3,1,3
456,560,0,102747,552652552,2,3,3,2
456,613,0,172317,423182824,3,3,5,3
457,526,0,119870,230909768,1,3,14,13
457,530,0,70591,489483504,1,3,1,3
457,583,0,175640,359303304,3,3,5,3
457,584,0,168903,424041600,3,3,5,3
457,613,0,167970,553572200,3,3,5,3
458,467,0,109442,422932856,1,3,7,8
458,560,0,111735,360357040,2,3,4,3
458,583,0,77057,423927960,1,3,5,5
458,613,0,106334,230396016,1,3,5,5
459,583,0,86786,425425736,2,3,3,1
459,613,0,121889,230074464,2,3,4,1
460,489,0,30919,358219264,1,3,2,3
460,490,0,28918,422856296,7,3,0,3
460,554,0,60680,286537728,1,3,5,5
460,555,0,79187,358371568,1,3,8,9
460,556,0,85338,423014328,1,3,6,9
460,557,0,87125,487657840,1,3,6,9
460,558,0,98094,552300736,1,3,9,9
460,559,0,115724,230082120,1,3,12,12
461,469,0,102283,357709360,1,3,8,7
461,523,0,64182,287110464,2,3,3,5
461,530,0,83902,361219024,1,3,4,6
462,470,0,143685,227796168,3,3,4,3
462,471,0,87390,292533200,1,3,9,7
462,472,0,93993,357270288,1,3,10,9
462,521,0,42763,295843768,10,3,3,0
462,529,0,121685,488355784,3,3,3,3
462,530,0,122993,553186816,3,3,3,3
462,531,0,109027,231037368,1,3,8,7
463,469,0,169579,229792128,4,3,3,3
463,492,0,35393,295053504,1,3,2,3
463,497,0,85114,293205832,1,3,9,9
463,499,0,157389,422869168,5,3,4,4
463,523,0,65674,553869720,8,3,1,2
463,525,0,44852,296557488,1,3,3,4
463,531,0,80996,352290912,1,3,7,6
464,499,0,108983,424646504,3,3,3,3
464,643,0,78190,489876384,2,3,3,2
467,614,0,70940,488367832,1,3,7,10
467,615,0,96321,553193568,2,3,6,7
467,622,0,171093,287065384,3,3,3,3
467,626,0,99690,553586616,1,3,3,3
467,652,0,85267,424467656,1,3,4,4
467,682,0,92604,230626144,1,3,5,5
467,710,0,98792,287866944,1,3,1,3
468,526,0,127066,233130856,9,3,4,4
468,556,0,92496,422599800,4,3,4,2
468,558,0,58493,552076056,1,3,1,4
468,591,0,341761,554657376,22,3,3,3
468,622,0,186837,423995656,4,3,3,3
468,651,0,128792,490082960,8,3,3,1
468,652,0,95580,221741640,1,3,4,4
468,653,0,91809,293667592,2,3,5,4
468,686,0,94269,287535160,1,3,5,3
468,687,0,98530,352369104,1,3,4,3
468,716,0,117727,425916136,1,3,5,6
469,588,0,98018,423221928,2,3,2,3
469,589,0,54696,487959440,1,3,3,5
469,622,0,72068,489278472,1,3,7,6
469,625,0,81987,296306240,1,3,1,4
469,626,0,94323,360948880,1,3,3,6
469,627,0,95792,425592472,1,3,5,6
469,651,0,121941,221717504,2,3,6,5
469,712,0,89142,231466928,1,3,2,5
470,478,0,120385,423832776,1,3,10,10
470,524,0,97738,552862840,1,3,6,7
470,525,0,86249,230762176,1,3,4,6
470,588,0,50609,424068816,1,3,4,3
470,598,0,81166,352095376,1,3,4,4
470,652,0,113409,293831864,1,3,9,8
470,653,0,85574,358570168,2,3,5,4
470,657,0,124677,230629008,1,3,4,6
470,687,0,105000,417620824,1,3,3,4
470,712,0,78756,230235328,1,3,4,3
471,479,0,86840,423214496,1,3,6,6
471,528,0,42720,361121568,1,3,2,5
471,529,0,54189,425954880,1,3,3,4
471,556,0,81428,422911856,1,3,0,3
471,557,0,102198,487839376,3,3,2,3
471,598,0,77108,287142584,1,3,4,5
471,646,0,94483,552694664,1,3,3,5
471,655,0,168383,423555416,8,3,3,3
471,680,0,153894,231776232,8,3,4,3
471,681,0,56236,296416776,1,3,4,7
471,710,0,80122,423504928,2,3,4,3
472,508,0,79532,361019456,3,3,0,3
472,537,0,114175,487645072,1,3,4,5
472,559,0,73448,489099184,1,3,6,5
472,598,0,77693,490780352,1,3,4,5
472,623,0,89796,357984256,2,3,2,3
472,650,0,89375,296460120,2,3,4,4
472,652,0,146807,426125344,2,3,2,4
472,687,0,83319,223009112,1,3,6,6
472,688,0,79176,287649256,1,3,6,5
473,499,0,106719,296751672,2,3,2,2
473,622,0,87158,424978288,2,3,3,3
473,627,0,140024,423217296,9,3,3,3
473,629,0,64668,552695544,2,3,1,3
473,650,0,88814,489571576,2,3,5,4
473,652,0,110129,232273128,2,3,2,3
473,657,0,70353,223554800,1,3,6,7
473,680,0,101259,287751760,2,3,5,4
473,687,0,61139,360683592,1,3,3,4
474,507,0,66191,222620784,5,3,2,2
474,560,0,66193,424692624,1,3,4,3
474,566,0,42955,488180920,2,3,4,2
475,509,0,57237,361284336,1,3,8,8
475,524,0,92036,288178248,1,3,9,7
475,525,0,81353,352823968,1,3,9,7
475,555,0,77008,490589032,1,3,8,7
475,652,0,69523,360758368,1,3,8,7
475,710,0,83609,222194864,1,3,2,3
475,717,0,119883,296268264,1,3,17,17
476,592,0,85041,362590600,2,3,1,4
476,625,0,55264,360213792,1,3,1,4
477,563,0,48930,552943792,1,3,2,3
477,594,0,54628,417842640,1,3,3,4
477,627,0,57634,423597568,1,3,0,3
477,629,0,51305,553071264,1,3,1,3
478,509,0,35248,427308552,2,3,2,2
478,533,0,63320,221817912,1,3,2,4
478,564,0,77216,425148920,1,3,2,3
479,509,0,78484,223093792,7,3,3,3
479,531,0,92246,223509016,1,3,8,8
479,593,0,62580,296787320,1,3,7,6
479,622,0,93601,424285568,3,3,3,4
484,515,0,63533,294517864,13,3,2,1
484,545,0,96313,426859912,1,3,4,3
484,845,0,141440,287774640,2,3,4,1
485,543,0,47154,424037080,3,3,3,1
485,545,0,69217,553683704,1,3,4,3
485,607,0,402550,294492656,4,3,5,4
485,609,0,675895,423965736,4,3,7,5
485,667,0,63019,233089968,2,3,3,2
485,788,0,128370,230940768,2,3,5,3
485,789,0,129198,295675064,2,3,5,3
485,790,0,147890,360409464,2,3,5,4
485,791,0,140975,425144152,2,3,5,5
485,821,0,199197,233174312,1,3,29,26
485,822,0,194611,298006480,1,3,29,28
485,846,0,144845,425561368,2,3,5,3
487,555,0,116399,489641424,1,3,13,12
487,556,0,90181,554470920,1,3,13,12
488,557,0,165470,491154072,10,3,4,1
488,558,0,167976,222874392,9,3,4,1
488,643,0,89778,360842816,1,3,6,3
488,675,0,75778,297351376,1,3,7,6
489,498,0,201112,426932864,1,3,13,13
489,524,0,69624,359960240,1,3,5,6
489,551,0,87585,295907104,9,3,4,1
489,592,0,154674,490657840,1,3,6,3
489,611,0,81992,288149384,5,3,4,2
489,620,0,227063,490422816,3,3,4,4
489,650,0,177154,296065568,2,3,4,3
489,705,0,88329,296725112,1,3,7,6
489,709,0,128377,222702816,1,3,8,6
489,710,0,156595,294740096,2,3,5,3
490,496,0,63418,427216800,1,3,1,3
490,525,0,57031,553924240,1,3,4,5
490,581,0,93944,233139072,8,3,3,2
490,595,0,179104,426419576,1,3,9,9
490,612,0,68554,489441840,1,3,4,5
490,643,0,320400,359540104,11,3,5,3
490,646,0,232393,553752736,5,3,4,3
490,674,0,173758,224598824,8,3,5,3
490,675,0,204579,289299456,8,3,5,3
490,676,0,197120,353944296,6,3,4,3
490,705,0,84576,426150688,1,3,6,6
490,709,0,120458,359474760,1,3,8,6
490,710,0,143093,424211904,2,3,5,3
491,496,0,53269,492227864,1,3,1,3
491,527,0,94224,361184416,3,3,3,1
491,534,0,107943,488424112,1,3,9,8
491,551,0,68271,490655600,15,3,3,1
491,651,0,144922,223200288,1,3,6,6
491,677,0,150871,489694376,6,3,5,3
491,705,0,86461,492577760,1,3,5,5
491,709,0,111346,418310352,1,3,8,6
491,710,0,184517,490134336,2,3,5,3
492,497,0,64356,223068896,1,3,4,4
492,521,0,66737,353130472,21,3,3,0
492,530,0,72528,223964136,1,3,1,4
492,552,0,94042,223419048,3,3,4,3
492,555,0,75244,424528688,2,3,5,5
492,560,0,54135,360924472,1,3,4,4
492,643,0,103327,424080920,1,3,5,6
493,526,0,58602,233039464,1,3,4,5
493,555,0,44781,359028768,2,3,2,2
493,583,0,97785,362105520,7,3,3,2
493,613,0,141798,555543472,6,3,3,2
494,527,0,40882,555257232,1,3,2,4
494,529,0,68869,297716328,1,3,2,4
494,583,0,247128,232475040,23,3,3,2
494,584,0,162408,297402784,23,3,3,2
494,676,0,80685,224901664,5,3,3,0
496,524,0,42527,232914128,2,3,1,3
496,527,0,32778,427130592,2,3,3,4
496,556,0,73122,554236656,7,3,2,3
496,561,0,86102,491189840,2,3,2,2
496,591,0,93913,297245416,1,3,3,3
497,532,0,94375,427646672,7,3,3,2
497,535,0,99557,289043840,2,3,4,4
497,560,0,113300,489276936,2,3,0,3
497,584,0,202234,231745216,7,3,4,4
497,613,0,249248,354204328,7,3,4,3
497,648,0,96507,489023968,1,3,7,5
497,651,0,76275,296267152,1,3,2,5
497,675,0,165752,426014736,15,3,3,3
497,680,0,87375,424845136,1,3,8,7
498,524,0,66174,232385000,1,3,4,5
498,525,0,50522,297031160,1,3,3,4
498,566,0,97441,490172384,1,3,7,8
498,682,0,79518,491670288,1,3,4,4
498,711,0,142746,233031600,2,3,3,4
498,718,0,134025,360489432,1,3,5,5
499,524,0,67990,491590368,1,3,4,5
499,525,0,64401,223620480,1,3,3,4
499,556,0,61380,427843640,1,3,3,4
499,557,0,75705,492672968,2,3,0,3
499,599,0,139652,361324072,1,3,11,8
499,618,0,105044,554162960,5,3,3,3
499,657,0,90200,224942832,1,3,6,3
499,658,0,94537,289586704,1,3,7,8
499,713,0,95910,289135168,1,3,4,5
499,718,0,138952,233476216,1,3,5,4
500,524,0,83526,360424144,1,3,4,4
500,525,0,69401,425061880,1,3,0,3
500,555,0,71830,223958192,1,3,3,3
500,567,0,113533,288458720,2,3,6,4
500,589,0,178374,289459440,18,3,4,3
500,649,0,84899,232239120,2,3,1,2
500,652,0,110172,426441208,2,3,3,6
500,658,0,75180,489686768,1,3,7,7
500,712,0,87394,425513632,1,3,4,4
501,619,0,55255,224117784,1,3,4,6
501,648,0,79918,297518072,1,3,7,8
501,686,0,170436,288237848,3,3,1,3
501,739,0,75973,492490800,3,3,3,3
502,559,0,63128,298048288,3,3,3,3
502,589,0,83931,491016736,2,3,2,5
502,628,0,76408,491953448,1,3,4,5
502,688,0,129701,489412120,2,3,5,4
503,598,0,54827,354294728,1,3,6,6
503,650,0,64751,492121088,2,3,4,3
503,657,0,48343,233402976,1,3,2,5
503,680,0,63172,298347928,2,3,4,3
503,687,0,51337,425390240,1,3,4,6
504,589,0,60807,419594232,1,3,10,10
504,649,0,98063,362634936,1,3,7,8
504,710,0,87451,424909640,1,3,3,4
505,654,0,67886,224475848,1,3,0,3
505,712,0,34319,425934120,1,3,0,3
505,747,0,63910,554680584,1,3,5,7
506,599,0,96584,361752792,5,3,2,3
506,652,0,128725,233079648,5,3,2,3
506,654,0,62762,362364576,1,3,2,3
506,658,0,68502,295556456,1,3,6,4
506,684,0,76296,554877376,1,3,5,5
507,623,0,54170,232460352,1,3,1,3
508,560,0,108813,489381384,1,3,11,9
508,624,0,63860,360971224,9,3,3,0
508,655,0,60884,230430832,1,3,4,6
509,531,0,105727,360409608,1,3,9,6
509,563,0,71511,290219616,1,3,4,5
509,594,0,67199,491009816,1,3,5,4
509,595,0,52732,230307912,1,3,6,6
510,521,0,182844,298485280,6,3,3,0
510,523,0,147916,427797040,4,3,3,1
510,548,0,252556,295040464,20,3,3,2
510,549,0,252809,359963840,20,3,3,1
510,552,0,121399,554736480,3,3,3,1
510,555,0,191556,362306544,4,3,3,1
510,610,0,99958,362174336,1,3,5,5
511,521,0,140302,492256872,6,3,3,0
511,545,0,120067,289993840,25,3,3,0
511,547,0,163672,419263136,25,3,3,0
511,550,0,259566,233510528,22,3,3,3
511,610,0,130095,224093152,1,3,5,5
512,521,0,147934,289920160,6,3,3,1
512,546,0,143171,490335808,28,3,3,1
512,548,0,190146,232729424,24,3,3,2
512,552,0,124574,491434320,8,3,3,0
512,610,0,93359,361072536,1,3,5,6
513,523,0,134957,489880656,7,3,3,0
513,590,0,111898,555709896,1,3,7,7
513,607,0,92180,224756784,1,3,3,5
513,608,0,111025,289495920,1,3,7,7
513,609,0,98028,354235168,1,3,2,4
514,521,0,122747,360215400,3,3,0,3
514,522,0,100443,425142408,2,3,3,3
514,550,0,87915,428977128,8,3,3,0
514,580,0,84456,232150272,1,3,7,6
514,585,0,133373,230299224,2,3,3,4
514,607,0,342243,223499936,4,3,1,3
514,608,0,380009,295642016,4,3,4,5
514,612,0,135544,555354768,2,3,2,3
514,636,0,68245,299525784,4,3,3,2
514,666,0,67517,489953296,3,3,3,1
514,727,0,81905,492198208,3,3,3,1
514,788,0,138803,555468896,2,3,5,3
514,791,0,146697,363005632,2,3,5,5
514,815,0,96960,492152360,3,3,3,1
514,816,0,96808,224261464,3,3,3,2
514,817,0,94004,289095704,3,3,3,2
514,821,0,181867,555633800,1,3,25,25
514,822,0,195287,233468880,1,3,25,27
515,636,0,52152,232365000,4,3,3,0
515,666,0,55653,425395088,3,3,3,0
515,788,0,146363,489993480,2,3,5,5
515,791,0,181827,297350096,2,3,5,7
515,815,0,86600,427178224,3,3,3,0
515,821,0,178581,490450808,1,3,25,23
515,822,0,194281,555281728,1,3,25,25
515,846,0,87998,299308944,2,3,3,0
516,636,0,41143,491653760,4,3,3,2
516,788,0,191939,361123272,2,3,5,4
516,791,0,154177,555341352,2,3,5,6
